Company_Category,Company,Class,Service_Name,Level,Category,Indicator,Scoring_Level,Element,Score,Answer,Comments,Sources
Internet,Yandex,Cloud,Yandex Disk,Yandex Disk - Freedom of Expression,Governance,G4,Element,G4.1,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Cloud,Yandex Disk,Yandex Disk - Privacy,Governance,G4,Element,G4.1,100,yes,"Yes. In its annual reports (Source 21, 22) Yandex overviews potential risks to its business in international markets, including legislative risks. Among others, it discusses the ""disclosure control rules, data protection, data retention, privacy and filtering requirements,"" which may pose difficulties for the operation of Yandex services (Source 21 page 15).",NA
Internet,Yandex,Email,Yandex Mail,Yandex Mail - Freedom of Expression,Governance,G4,Element,G4.1,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Email,Yandex Mail,Yandex Mail - Privacy,Governance,G4,Element,G4.1,100,yes,"Yes. In its annual reports (Source 21, 22) Yandex overviews potential risks to its business in international markets, including legislative risks. Among others, it discusses the ""disclosure control rules, data protection, data retention, privacy and filtering requirements,"" which may pose difficulties for the operation of Yandex services (Source 21 page 15).",NA
Internet,Yandex,Search Engines,Yandex Search,Yandex Search - Freedom of Expression,Governance,G4,Element,G4.1,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Search Engines,Yandex Search,Yandex Search - Privacy,Governance,G4,Element,G4.1,100,yes,"Yes. In its annual reports (Source 21, 22) Yandex overviews potential risks to its business in international markets, including legislative risks. Among others, it discusses the ""disclosure control rules, data protection, data retention, privacy and filtering requirements,"" which may pose difficulties for the operation of Yandex services (Source 21 page 15).",NA
Internet,Yandex,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.2,0,no disclosure found,"No disclosure found. Yandex's Annual Report (Source 21) includes a section on Operating and Financial Review and Prospects, but this section focuses primarily on financial aspects of the operations (i.e. advertising revenues and exchange rate fluctuations) and does not specify if it assess the freedom of expression or privacy risks.",NA
Internet,Yandex,Group,NA,Group - Privacy,Governance,G4,Element,G4.2,0,no disclosure found,"No disclosure found. Yandex's Annual Report (Source 21) includes a section on Operating and Financial Review and Prospects, but this section focuses primarily on financial aspects of the operations (i.e. advertising revenues and exchange rate fluctuations) and does not specify if it assess the freedom of expression or privacy risks.",NA
Internet,Yandex,Cloud,Yandex Disk,Yandex Disk - Freedom of Expression,Governance,G4,Element,G4.2,0,no disclosure found,"No disclosure found. Yandex's Annual Report (Source 21) includes a section on Operating and Financial Review and Prospects, but this section focuses primarily on financial aspects of the operations (i.e. advertising revenues and exchange rate fluctuations) and does not specify if it assess the freedom of expression or privacy risks.",NA
Internet,Yandex,Cloud,Yandex Disk,Yandex Disk - Privacy,Governance,G4,Element,G4.2,0,no disclosure found,"No disclosure found. Yandex's Annual Report (Source 21) includes a section on Operating and Financial Review and Prospects, but this section focuses primarily on financial aspects of the operations (i.e. advertising revenues and exchange rate fluctuations) and does not specify if it assess the freedom of expression or privacy risks.",NA
Internet,Yandex,Email,Yandex Mail,Yandex Mail - Freedom of Expression,Governance,G4,Element,G4.2,0,no disclosure found,"No disclosure found. Yandex's Annual Report (Source 21) includes a section on Operating and Financial Review and Prospects, but this section focuses primarily on financial aspects of the operations (i.e. advertising revenues and exchange rate fluctuations) and does not specify if it assess the freedom of expression or privacy risks.",NA
Internet,Yandex,Email,Yandex Mail,Yandex Mail - Privacy,Governance,G4,Element,G4.2,0,no disclosure found,"No disclosure found. Yandex's Annual Report (Source 21) includes a section on Operating and Financial Review and Prospects, but this section focuses primarily on financial aspects of the operations (i.e. advertising revenues and exchange rate fluctuations) and does not specify if it assess the freedom of expression or privacy risks.",NA
Internet,Yandex,Search Engines,Yandex Search,Yandex Search - Freedom of Expression,Governance,G4,Element,G4.2,0,no disclosure found,"No disclosure found. Yandex's Annual Report (Source 21) includes a section on Operating and Financial Review and Prospects, but this section focuses primarily on financial aspects of the operations (i.e. advertising revenues and exchange rate fluctuations) and does not specify if it assess the freedom of expression or privacy risks.",NA
Internet,Yandex,Search Engines,Yandex Search,Yandex Search - Privacy,Governance,G4,Element,G4.2,0,no disclosure found,"No disclosure found. Yandex's Annual Report (Source 21) includes a section on Operating and Financial Review and Prospects, but this section focuses primarily on financial aspects of the operations (i.e. advertising revenues and exchange rate fluctuations) and does not specify if it assess the freedom of expression or privacy risks.",NA
Internet,Yandex,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Group,NA,Group - Privacy,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Cloud,Yandex Disk,Yandex Disk - Freedom of Expression,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Cloud,Yandex Disk,Yandex Disk - Privacy,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Email,Yandex Mail,Yandex Mail - Freedom of Expression,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Email,Yandex Mail,Yandex Mail - Privacy,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Search Engines,Yandex Search,Yandex Search - Freedom of Expression,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Search Engines,Yandex Search,Yandex Search - Privacy,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Group,NA,Group - Privacy,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Cloud,Yandex Disk,Yandex Disk - Freedom of Expression,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Cloud,Yandex Disk,Yandex Disk - Privacy,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Email,Yandex Mail,Yandex Mail - Freedom of Expression,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Email,Yandex Mail,Yandex Mail - Privacy,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Search Engines,Yandex Search,Yandex Search - Freedom of Expression,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Search Engines,Yandex Search,Yandex Search - Privacy,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Group,NA,Group - Privacy,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Cloud,Yandex Disk,Yandex Disk - Freedom of Expression,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Cloud,Yandex Disk,Yandex Disk - Privacy,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Email,Yandex Mail,Yandex Mail - Freedom of Expression,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Email,Yandex Mail,Yandex Mail - Privacy,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Search Engines,Yandex Search,Yandex Search - Freedom of Expression,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Search Engines,Yandex Search,Yandex Search - Privacy,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.6,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Group,NA,Group - Privacy,Governance,G4,Element,G4.6,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Cloud,Yandex Disk,Yandex Disk - Freedom of Expression,Governance,G4,Element,G4.6,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Cloud,Yandex Disk,Yandex Disk - Privacy,Governance,G4,Element,G4.6,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Email,Yandex Mail,Yandex Mail - Freedom of Expression,Governance,G4,Element,G4.6,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Email,Yandex Mail,Yandex Mail - Privacy,Governance,G4,Element,G4.6,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Search Engines,Yandex Search,Yandex Search - Freedom of Expression,Governance,G4,Element,G4.6,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Search Engines,Yandex Search,Yandex Search - Privacy,Governance,G4,Element,G4.6,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.7,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Group,NA,Group - Privacy,Governance,G4,Element,G4.7,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Cloud,Yandex Disk,Yandex Disk - Freedom of Expression,Governance,G4,Element,G4.7,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Cloud,Yandex Disk,Yandex Disk - Privacy,Governance,G4,Element,G4.7,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Email,Yandex Mail,Yandex Mail - Freedom of Expression,Governance,G4,Element,G4.7,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Email,Yandex Mail,Yandex Mail - Privacy,Governance,G4,Element,G4.7,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Search Engines,Yandex Search,Yandex Search - Freedom of Expression,Governance,G4,Element,G4.7,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Search Engines,Yandex Search,Yandex Search - Privacy,Governance,G4,Element,G4.7,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Group,NA,Group - Privacy,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Cloud,Yandex Disk,Yandex Disk - Freedom of Expression,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Cloud,Yandex Disk,Yandex Disk - Privacy,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Email,Yandex Mail,Yandex Mail - Freedom of Expression,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Email,Yandex Mail,Yandex Mail - Privacy,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Search Engines,Yandex Search,Yandex Search - Freedom of Expression,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Search Engines,Yandex Search,Yandex Search - Privacy,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.9,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Group,NA,Group - Privacy,Governance,G4,Element,G4.9,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Cloud,Yandex Disk,Yandex Disk - Freedom of Expression,Governance,G4,Element,G4.9,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Cloud,Yandex Disk,Yandex Disk - Privacy,Governance,G4,Element,G4.9,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Email,Yandex Mail,Yandex Mail - Freedom of Expression,Governance,G4,Element,G4.9,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Email,Yandex Mail,Yandex Mail - Privacy,Governance,G4,Element,G4.9,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Search Engines,Yandex Search,Yandex Search - Freedom of Expression,Governance,G4,Element,G4.9,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Search Engines,Yandex Search,Yandex Search - Privacy,Governance,G4,Element,G4.9,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.10,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Group,NA,Group - Privacy,Governance,G4,Element,G4.10,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Cloud,Yandex Disk,Yandex Disk - Freedom of Expression,Governance,G4,Element,G4.10,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Cloud,Yandex Disk,Yandex Disk - Privacy,Governance,G4,Element,G4.10,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Email,Yandex Mail,Yandex Mail - Freedom of Expression,Governance,G4,Element,G4.10,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Email,Yandex Mail,Yandex Mail - Privacy,Governance,G4,Element,G4.10,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Search Engines,Yandex Search,Yandex Search - Freedom of Expression,Governance,G4,Element,G4.10,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Search Engines,Yandex Search,Yandex Search - Privacy,Governance,G4,Element,G4.10,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.11,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Group,NA,Group - Privacy,Governance,G4,Element,G4.11,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Cloud,Yandex Disk,Yandex Disk - Freedom of Expression,Governance,G4,Element,G4.11,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Cloud,Yandex Disk,Yandex Disk - Privacy,Governance,G4,Element,G4.11,0,no disclosure found,No disclosure found.,NA
Internet,Yandex,Email,Yandex Mail,Yandex Mail - Freedom of Expression,Governance,G4,Element,G4.11,0,no disclosure found,No disclosure found.,NA
