Company_Category,Company,Class,Service_Name,Level,Category,Indicator,Scoring_Level,Element,Score,Answer,Comments,Sources
Internet,Tencent,Messaging and VoIP,WeChat,WeChat - Privacy,Governance,G4,Element,G4.1,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.2,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Group,NA,Group - Privacy,Governance,G4,Element,G4.2,0,no disclosure found,"No disclosure found.The Tencent group-level privacy policy (Source 9&10, § 9.3) states: ""we strictly restrict the scope of personnel who can access information, and require them to comply with their confidentiality obligations and conduct audits."" § 9.3 also states, ""We have established a specialized management, process and organization system to ensure information security."" However, these statements seem to be more about having a system in place to ensure the implementation of existing data security measures, instead of a mechanism to assess privacy risks. Therefore, no credit is given.",NA
Internet,Tencent,Messaging and VoIP,QQ,QQ - Freedom of Expression,Governance,G4,Element,G4.2,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Messaging and VoIP,QQ,QQ - Privacy,Governance,G4,Element,G4.2,0,no disclosure found,"No disclosure found.The Tencent group-level privacy policy (Source 9&10, § 9.3) states: ""we strictly restrict the scope of personnel who can access information, and require them to comply with their confidentiality obligations and conduct audits."" § 9.3 also states, ""We have established a specialized management, process and organization system to ensure information security."" However, these statements seem to be more about having a system in place to ensure the implementation of existing data security measures, instead of a mechanism to assess privacy risks. Therefore, no credit is given.",NA
Internet,Tencent,Social Networking and Blog,QZone,QZone - Freedom of Expression,Governance,G4,Element,G4.2,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Social Networking and Blog,QZone,QZone - Privacy,Governance,G4,Element,G4.2,0,no disclosure found,"No disclosure found.The Tencent group-level privacy policy (Source 9&10, § 9.3) states: ""we strictly restrict the scope of personnel who can access information, and require them to comply with their confidentiality obligations and conduct audits."" § 9.3 also states, ""We have established a specialized management, process and organization system to ensure information security."" However, these statements seem to be more about having a system in place to ensure the implementation of existing data security measures, instead of a mechanism to assess privacy risks. Therefore, no credit is given.",NA
Internet,Tencent,Cloud,Tencent Cloud,Tencent Cloud - Freedom of Expression,Governance,G4,Element,G4.2,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Cloud,Tencent Cloud,Tencent Cloud - Privacy,Governance,G4,Element,G4.2,0,no disclosure found,"No disclosure found.The Tencent group-level privacy policy (Source 9&10, § 9.3) states: ""we strictly restrict the scope of personnel who can access information, and require them to comply with their confidentiality obligations and conduct audits."" § 9.3 also states, ""We have established a specialized management, process and organization system to ensure information security."" However, these statements seem to be more about having a system in place to ensure the implementation of existing data security measures, instead of a mechanism to assess privacy risks. Therefore, no credit is given.",NA
Internet,Tencent,Messaging and VoIP,WeChat,WeChat - Freedom of Expression,Governance,G4,Element,G4.2,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Messaging and VoIP,WeChat,WeChat - Privacy,Governance,G4,Element,G4.2,0,no disclosure found,"No disclosure found.The Tencent group-level privacy policy (Source 9&10, § 9.3) states: ""we strictly restrict the scope of personnel who can access information, and require them to comply with their confidentiality obligations and conduct audits."" § 9.3 also states, ""We have established a specialized management, process and organization system to ensure information security."" However, these statements seem to be more about having a system in place to ensure the implementation of existing data security measures, instead of a mechanism to assess privacy risks. Therefore, no credit is given.",NA
Internet,Tencent,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Group,NA,Group - Privacy,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Messaging and VoIP,QQ,QQ - Freedom of Expression,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Messaging and VoIP,QQ,QQ - Privacy,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Social Networking and Blog,QZone,QZone - Freedom of Expression,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Social Networking and Blog,QZone,QZone - Privacy,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Cloud,Tencent Cloud,Tencent Cloud - Freedom of Expression,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Cloud,Tencent Cloud,Tencent Cloud - Privacy,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Messaging and VoIP,WeChat,WeChat - Freedom of Expression,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Messaging and VoIP,WeChat,WeChat - Privacy,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Group,NA,Group - Privacy,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Messaging and VoIP,QQ,QQ - Freedom of Expression,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Messaging and VoIP,QQ,QQ - Privacy,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Social Networking and Blog,QZone,QZone - Freedom of Expression,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Social Networking and Blog,QZone,QZone - Privacy,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Cloud,Tencent Cloud,Tencent Cloud - Freedom of Expression,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Cloud,Tencent Cloud,Tencent Cloud - Privacy,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Messaging and VoIP,WeChat,WeChat - Freedom of Expression,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Messaging and VoIP,WeChat,WeChat - Privacy,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Group,NA,Group - Privacy,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Messaging and VoIP,QQ,QQ - Freedom of Expression,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Messaging and VoIP,QQ,QQ - Privacy,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Social Networking and Blog,QZone,QZone - Freedom of Expression,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Social Networking and Blog,QZone,QZone - Privacy,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Cloud,Tencent Cloud,Tencent Cloud - Freedom of Expression,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Cloud,Tencent Cloud,Tencent Cloud - Privacy,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Messaging and VoIP,WeChat,WeChat - Freedom of Expression,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Messaging and VoIP,WeChat,WeChat - Privacy,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.6,0,no disclosure found,No disclosure found.,NA
Internet,Tencent,Group,NA,Group - Privacy,Governance,G4,Element,G4.6,0,no disclosure found,"No disclosure found. Tencent's About Our Advertising (Source 27&28, §1) states, ""In providing you with such advertisements, we strive to protect your privacy and data security."" But it is unclear whether the company conducts relevant risk assessments. Therefore no credit is given.",NA
